Title,Price,Area,Address,description,table,Link
Mieszkanie 2pok. na zamkniętym osiedlu Gdańsk-Maćkowy od 10.04.2025,2 500 zł,35 m²,"Gdańsk, Chełm z dzielnicą Gdańsk Południe - 24 marca 2025","Przytulne, ciepłe 2 pokojowe mieszkanie z otwartą kuchnią (aneks kuchenny) na osiedlu Cztery Kolory, ul. Kazimierza Wielkiego.

W pobliżu pełna infrastruktura handlowo-usługowa, w tym sklepy, apteka, szkoły, przedszkola.

W pełni umeblowane i wyposażone.
W łazience prysznic z deszczownicą, pralka.
Kuchnia w zabudowie, w pełni wyposażona.
Dodatkowo komórka lokatorska, wypoczynkowy taras dachowy.
W budynku cichobieżna winda. Dostępne miejsca parkingowe, teren zamknięty szlabanami.
Świetna komunikacja z Gdańskiem i obwodnicą. Do Starego Miasta 10min., do obwodnicy 4min.

Dostępne od 10.04.2025",PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 35 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 452 zł,https://www.olx.pl/d/oferta/mieszkanie-2pok-na-zamknietym-osiedlu-gdansk-mackowy-od-10-04-2025-CID3-ID155uyo.html
Tylko u Nas - 2 pok. z osobną kuchnią i balkonem,2 299 zł,42 m²,"Gdańsk, Orunia - Św. Wojciech - Lipce - Odświeżono dnia 19 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/tylko-u-nas-2-pok-z-osobna-kuchnia-i-balkonem-ID4wpIa.html
"Nowoczesne mieszkanie 2-pok 40m, w centrum Gdańska",3 100 zł,40 m²,"Gdańsk, Śródmieście - 04 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-2-pok-40m-w-centrum-gdanska-ID4tp5y.html
Apartament Na Wynajem - Aviator,2 700 zł,34 m²,Gdańsk - 24 lutego 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/apartament-na-wynajem-aviator-ID4w49W.html
"3 Pokoje W Śródmieściu, Wysoki Standard",3 500 zł,"51,34 m²","Gdańsk, Śródmieście - 10 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/3-pokoje-w-srodmiesciu-wysoki-standard-ID4t0ew.html
Wynajmę mieszkanie 2 pokojowe 45m2 Gdańsk Południe,2 450 zł,45 m²,Gdańsk - 21 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-2-pokojowe-45m2-gdansk-poludnie-ID4uFch.html
Wynajmę mieszkanie 3 pokojowe (72m) GDAŃSK PRZYMORZE,5 000 zł,72 m²,"Gdańsk, Przymorze Wielkie - Dzisiaj o 12:03","Do wynajęcia mam mieszkanie 3-pokojowe, świeżo po remoncie, na ulicy Olsztyńskiej 1A w Gdańsku - Osiedle Trzy Żagle. Mieszkanie znajduje się na 6 piętrze, jest bardzo przestronne i jasne, z pięknym widokiem na morze (z okna w kuchni) oraz Olivię Business Center (z okien w salonie). Spacerkiem do molo w Brzeźnie jest 15 minut. 

Mieszkanie urządzone w nowoczesnym stylu, bardzo przytulne, w pełni wyposażone. Znajduje się w nowym budynku z monitoringiem, przynależy do niego prywatne miejsce parkingowe w parkingu podziemnym oraz komórka z dodatkową przestrzenią na przechowywanie rzeczy.

Świetna lokalizacja, blisko pięknego Parku Reagana oraz morza. W pobliżu wszystkie potrzebne sklepy, szkoły oraz przedszkola. Idealna lokalizacja dla rodzin z dziećmi, w pobliżu sporo placów zabaw i atrakcji dla dzieci.
Przymorze jest dobrze skomunikowane, więc łatwo można stąd dostać się w pozostałe części Trójmiasta.

Mieszkanie składa się z salonu z pięknym, dużym balkonem, połączonego z kuchnią, gdzie można usiąść przy wyspie i spoglądać na morze. W salonie jest płaski telewizor z funkcjami smart. W mieszkaniu jest bardzo szybki internet - 1 Gb/s. Kuchnia wyposażona jest w lodówkę, zmywarkę, piekarnik oraz ekspres do kawy. 

Dwa pozostałe pokoje, z oddzielnymi wejściami z korytarza. W jednym z nich jest podwójne łóżko, duża rozsuwana szafa oraz komoda. Natomiast w drugim pokoju jest duża szafa i dość miejsca do wstawienia łóżka czy też biurka. We wszystkich pomieszczeniach są rolety. 

Łazienka z wanną, oraz możliwością korzystania z prysznica. Duże lustro. Nowoczesna oraz odnowiona niedawno, wyposażona w pralkę i suszarkę w zabudowie.

Do mieszkania przynależy miejsce parkingowe w hali garażowej. W budynku są dwie windy, monitoring, miejsce gdzie można zaparkować rowery. Dookoła tereny zielone, idealne do aktywnego spędzania wolnego czasu i relaksu. 

Cena wynajmu to 5 tys. złotych. Dodatkowe opłaty to czynsz administracyjny w wysokości 600-1200 zł, w zależności od sezonu oraz prąd według zużycia. W czynszu administracyjnym ujęta jest woda ciepła i zimna, ogrzewanie, wywóz odpadów, monitoring, hale garażowe i inne. Internet 1 Gb/s oraz telewizja jest w cenie najmu.

Mieszkanie jest obecnie zamieszkiwane przez rodzinę, która opuszcza je z końcem kwietnia. Jest możliwość umówienia się żeby zobaczyć jak wszystko wygląda i dla zainteresowanych jest opcja wprowadzenia się z początkiem maja. Umowa na rok lub też dłuższy okres czasu - do ustalenia pomiędzy stronami.

Serdecznie zapraszam do kontaktu. W razie potrzeby chętnie podeślę więcej zdjęć. 

Pozdrawiam,
Weronika",PrywatneZwierzęta: TakWinda: TakParking: w garażuPoziom: 6Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 72 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 600 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-3-pokojowe-72m-gdansk-przymorze-CID3-ID1569H6.html
Kawalerka z sypialnią + ogród + hala + komórka,2 700 zł,30 m²,"Gdańsk, Piecki-Migowo - 08 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/kawalerka-z-sypialnia-ogrod-hala-komorka-ID4wjCM.html
"Kawalerka na wynajem w świetnej lokalizacji-Gdańsk, Jasień",1 920 zł,15 m²,"Gdańsk, Jasień - 10 marca 2025","Lubisz cisze, spokój i nowocześnie urządzone wnętrza?
Marzysz o tym, aby mieć swój własny kąt i odpoczywać w nim po ciężkim dniu? Trafiłeś/aś idealnie! Kawalerka przy ul. Węgrzyna czeka na Ciebie :). Mieszkanie wolne od 17 marca.

LOKALIZACJA:
Gdańsk - Jasień, ul. Węgrzyna 4

NIERUCHOMOŚĆ:
Mieszkanie znajduje się na 5 piętrze sześcio-piętrowego bloku. Składa się z pokoju dziennego z aneksem kuchennym oraz łazienki. Znajdziesz w nim wygodną, rozkładaną kanapę.
Mieszkanie mieści się na nowoczesnym osiedlu VODA. Znajduje się na nim plac zabaw, siłownia plenerowa oraz tor rolkowy. W bardzo bliskiej odległości jest kompleks handlowo-usługowy ze sklepem Żabka oraz Park przy Orlim Gnieździe. Osiedle zlokalizowane jest przy malowniczym oczku wodnym.
Metraż: 15 m2.

KOMUNIKACJA
Przystanek autobusowy oraz nowa pętla tramwajowa znajdują się w odległości ok. 5 min pieszo i zapewniają bezpośredni dojazd do większości uczelni w Gdańsku oraz centrum.
Samochodem do centrum Gdańska dojedziesz w 15 minut, a na plażę w Brzeźnie w 25.

KWESTIE FINANSOWE:
Czynsz: 1920zł
Zryczałtowana opłata za media: 514zł
Parking przy bloku: 100zł miesięcznie
Kaucja: 3650zł
Akceptujemy zwierzęta! Kaucja wynosi wtedy 4650zł.

FORMALNOŚCI
Umowę podpisujemy do 31 sierpnia 2025 z możliwością jej przedłużenia. Podpisujemy ją zarówno osobiście jak i zdalnie – jak Ci wygodniej.
Jeśli chcesz się umówić na oglądanie napisz kilka słów o sobie ( wiek, zawód/ studia, co robisz w Gdańsku, czy mieszkać będziesz sam czy z kimś) oraz zaproponuj termin spotkania. Oczywiście potrzebuje jeszcze imię i nazwisko, adres e-mail i numer telefonu.

KONTAKT
wiadomość prywatna, bądź kontakt telefoniczny (znacznie przyśpieszy nam to współpracę :) )",FirmoweZwierzęta: TakWinda: TakUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 15 m²Liczba pokoi: Kawalerka,https://www.olx.pl/d/oferta/kawalerka-na-wynajem-w-swietnej-lokalizacji-gdansk-jasien-CID3-ID14QlZ0.html
"Umeblowana kawalerka (37 m2), Gdańsk Osowa",2 200 zł,37 m²,"Gdańsk, Osowa - 15 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/umeblowana-kawalerka-37-m2-gdansk-osowa-ID3W6s8.html
"Przestronne, 3-pokojowe mieszkanie w Brzeźnie",4 000 zł,60 m²,"Gdańsk, Brzeźno - 23 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-w-brzeznie-ID4tCFV.html
Mieszkanie na wynajem Gdańsk Wrzeszcz Dolny ul. Kliniczna,2 800 złdo negocjacji,33 m²,"Gdańsk, Wrzeszcz - Odświeżono dnia 24 marca 2025","Mieszkanie znajduje się na nowym osiedlu Rewita, na 1 piętrze z dużym balkonem. Powierzchnia 33m²: SALON z rozkladana kanapa oraz szafka pod TV, ANEKS KUCHENNY z dobrze doposazona kuchnia, z duza iloscia szafek, lodowka, indukcja, okapem i zmywarka, SYPIALNIA z podwójnym łóżkiem, przesuwna szafa oraz biurkiem oraz ŁAZIENKA z prysznicem, umywalka, WC i pralka w zabudowie. 
Zaletą mieszkania jest jego usytuowanie  w sercu Wrzeszcza, świetny dojazd do Letnicy i Nowego Portu oraz Śródmieścia, Oliwy i Sopotu, bliska odległość do linii kolejki SKM i linii tramwajowej.
OPLATY MIESIECZNE:
czynsz najmu 2800zl, czynsz ok 500zl, prad wg zużycia. 
Internet i TV we własnym zakresie
Kaucja 3000zl
Do mieszkania przynależy miejsce postojowe oraz komórka/spiżarka znajdujące się w hali garazowej.
Mieszkanie do wynajęcia od 1 maja! 
Wynajem długoterminowy. 
W mieszkaniu obowiazuje calkowity zakaz palenia.
Nie jestem zainteresowana ofertami od pośredników!",PrywatneZwierzęta: TakWinda: TakParking: w garażuPoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 33 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 500 zł,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-gdansk-wrzeszcz-dolny-ul-kliniczna-CID3-ID152YoE.html
"Ładne, duże 2-pokojowe mieszkanie z dużym balkonem - 62 m2. Ujeścisko",2 750 zł,62 m²,"Gdańsk, Ujeścisko - Łostowice - Odświeżono dnia 23 marca 2025","Ładne, duże 2-pokojowe mieszkanie z dużym balkonem, z salonem i z kuchnią - 62 m2. Gdańsk Ujeścisko, ul. Piotrkowska. Pokoje nieprzechodnie /  niezależne, duży salon, łazienka osobno od ubikacji. W cenie możliwość korzystania z piwnicy znajdującej się w tym samym budynku. Mieszkanie na 1 piętrze. Bezpośrednio od właścicieli (bez pośredników). Najem możliwy od początku kwietnia.

Jak na mieszkanie 2-pokojowe wszystko jest tu duże (jest to metraż przeciętnego mieszkania 3-pokojowego), co pozwala na komfortowe życie. Duża kuchnia ze stołem (dzięki czemu mamy dodatkowe pomieszczenie na posiłki) i ze zmywarką, duży przedpokój z szafami na wymiar firmy Komandor, duży balkon na którym można ustawić fotele i stół i miło spędzać wieczory. Balkon jest dobrze nasłoneczniony, zbiera światło z południowego zachodu, co pozwala siedzieć na nim do późna przy przyjemnym świetle dziennym. Widok z balkonu na zielone otoczenie - lokalizacja tuż przy górce, która jest terenem zielonym (a więc wokół jest cisza chociaż wszędzie jest tak blisko).

Mieszkanie jest umeblowane, ale na życzenie wynajmującego meble mogą zostać zabrane, wynajmujący może się urządzić ""po swojemu"" jeśli ma taką wizję. W pokojach na podłogach są panele, w pozostałych pomieszczeniach kafelki. W łazience wygodna, duża wanna i nowa pralka. Na zdjęciach są jeszcze widoczne kartony itd., oczywiście nie są on elementem wystroju wnętrza.

Doskonała lokalizacja - wszystko w odległości co najwyżej kilkuset metrów, np.:
- przystanek tramwajowy w odległości 100 metrów. Tramwaje co kilka minut do centrum (w godzinach szczytu co 4-5 minut, czas dojazdu trawmwajem do stacji Śródmiescie SKM to w godzinach szczytu 17 minut), dojazd do Wrzeszcza bez przesiadek
- przystanki autobusowe (najbliższy 75 m od domu),
- liczne sklepy (w tym Biedronka - 300 m, Stokrotka - 90 m, Pepco - 250 m, Żabka - 140 m, piekarnia, warzywniak, delikatesy mięsne, kwiaciarnia),
- przychodnia (300 m),
- paczkomaty (90 m), PaczkoPunkt InPost (70 m), Paczkomat Allegro One Box (120 m), Paczkomat Orlen Paczka (120 m), automat paczkowy DPD Pickup Station (60 m)
- poczta,
- bankomaty (w tym PlanetCash z darmowymi wypłatami z mBanku),
- liczne apteki, 
- lokale gastronomiczne (sushi, bistro, pizzeria, kebab, fast food),
- liczne lokale usługowe (w tym fryzjerzy, dentyści, usługi kosmetyczne),
- szkoła (600 m - dzieci same chodzą do szkoły bez żadnych dojazdów),
- liczne przedszkola (400 m, 650 m, 750 m., 800 m) i klub malucha
- żłobki (140 m., 400 m.),
- dużo nowoczesnych placów zabaw dla dzieci,
- 3 boiska (z czego najbliższe - 150 m, najdalsze 600 m. od domu),
- ładny staw / jeziorko jako miejsce spacerów (400 m).

Wymagana kaucja w wysokości 3500 zł.
Umowa najmu okazjonalnego, preferowani najemcy długoterminowi (najlepiej na lata). Opłaty za media zależne od zużycia i (pośrednio) od liczby osób mieszkających w mieszkaniu. Wcześniejsi najemcy płacili do spółdzielni 777,44 zł. (za 3 osoby), obecni najemcy (2 rodziny - 5 osób) - 1468,81 zł. (plus prąd i gaz wg licznika). 

Zapraszamy do kontaktu. Właściciele to osoby pracujące i może się zdarzyć, że nie będziemy mogli odebrać telefonu. Na pewno oddzwonimy.",PrywatneZwierzęta: TakWinda: NiePoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 62 m²Liczba pokoi: 2 pokoje,https://www.olx.pl/d/oferta/ladne-duze-2-pokojowe-mieszkanie-z-duzym-balkonem-62-m2-ujescisko-CID3-ID14UbpO.html
Wynajem mieszkania Gdańsk - Stogi Dostępne: 01.04,2 600 zł,44 m²,"Gdańsk, Stogi z Przeróbką - Odświeżono dnia 22 marca 2025","Dzień dobry, 

Oferuję Państwu mieszkanie na okres długoterminowy. Bez pośredników.

Dostępne od 1 kwietnia

Informacje o mieszkaniu:

- Lokalizacja Gdańsk, Stryjewskiego 11
- Mieszkanie ma 44m2
- Duży salon
- Sypialnia
- Korytarz 
- Kuchnia 
- Toaleta

Zwierzęta mile widziane.

Darmowy parking pod domem

Mieszkanie ogrzewane na piec gazowy. 

Koszty: 
2600 zł miesięcznie + koszty (czynsz i media około 700-800 zł) w zależności od zużycia.
Kaucja 2500 zł 
Koszt obniżony z racji trwających remontów i utrudnień w okolicy. Od 1.07 cena wzrośnie do kwoty 2750 zł miesięcznie + koszty

Plusy okolicy:

- blisko do lasu 10 min piechotą
- blisko sklepy
- plaża (20 min piechotą, 7 min autem
- basen (10 min od domu)
- przystanek tramwajowy i autobusowy (3 min)

Kontakt: 66*******00 lub OLX

Zapraszam do kontaktu, pozdrawiam.",PrywatneZwierzęta: TakWinda: NieParking: przynależne na ulicyPoziom: 2Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 44 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 700 zł,https://www.olx.pl/d/oferta/wynajem-mieszkania-gdansk-stogi-dostepne-01-04-CID3-ID14PByK.html
"Nowe ,nowoczesne studio 19 m2 z balkonem+siłownia.",2 400 zł,19 m²,"Gdańsk, Wrzeszcz - 17 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowe-nowoczesne-studio-19-m2-z-balkonem-silownia-ID4seLl.html
2-pokojowe mieszkanie w centrum Gdańska,3 300 zł,45 m²,"Gdańsk, Śródmieście - 06 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-centrum-gdanska-ID47DOF.html
Mieszkanie na wynajem,2 300 zł,37 m²,Gdańsk - 05 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-ID4wg8f.html
"Wynajmę mieszkanie, Gdańsk Jasień ul.Czermińskiego",2 800 zł,45 m²,"Gdańsk, Jasień - 16 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-gdansk-jasien-ul-czerminskiego-ID4wrKT.html
Mieszkanie 2-pokojowe do wynajecia Lawendowe Wzgorze,3 000 zł,47 m²,"Gdańsk, Jasień - 24 marca 2025","Do wynajęcia komfortowe mieszkanie o powierzchni 48m² na Lawendowym Wzgórzu.

Szczegóły mieszkania:
Sypialnia, salon z aneksem kuchennym, łazienka.
Mieszkanie narożne z dużym, narożnym balkonem.

Wyposażenie:
Smart TV,
pralka,
zmywarka,
płyta indukcyjna,
duża kanapa z elektrycznym wysuwaniem,
Domofon z kamerą.

Stan budynku: 
Nowe budownictwo, budynek z 2022 roku.
2 piętro
Winda

W pobliżu znajdują się:
siłownia,
Pizzeria,
sklepy spożywcze,
pętla autobusowa i przystanki komunikacji miejskiej.
Dojazd do obwodnicy zajmuje około 5 minut.

Koszty:
Cena wynajmu: 3000 zł/miesiąc,
W cenie: miejsce parkingowe
Telewizja i internet: 100 zł 
Czynsz: około 500 zł,
Prąd: średni koszt około 300 zł co dwa miesiące (w zależności od zużycia).
Kaucja: 3500zl

Minimalny okres najmu: 1 rok,
Mieszkanie dostępne od zaraz.
Oferta skierowana do osób niepalących.",PrywatneZwierzęta: NieWinda: TakParking: w garażuPoziom: 2Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 47 m²Liczba pokoi: 2 pokoje,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-do-wynajecia-lawendowe-wzgorze-CID3-ID13ICw7.html
"Łostowice, 2 pokoje, balkon, parking, od maja",2 500 zł,34 m²,Gdańsk - 05 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/lostowice-2-pokoje-balkon-parking-od-maja-ID4wgMU.html
Apartament 2pokojowy Gdańsk Śródmieście,3 600 zł,45 m²,"Gdańsk, Śródmieście - 19 marca 2025","Wynajmę dwupokojowy, apartament w wyjątkowej lokalizacji w Gdańsku Stare Miasto w inwestycji Stara Winiarnia, zaledwie 150 m od Motławy.   

Lokalizacja:
Nieruchomości Stara Winiarnia znajdują się u zbiegu ulic Grodzkiej i Czopowej w pobliżu najważniejszych zabytków oraz Motławy. Miejsce jest prestiżowe i zapewnia dostęp do obiektów kultury i rozrywki, jakie funkcjonują w obrębie Głównego i Starego Miasta. Idealna komunikacja dzięki bliskości przystanków autobusowych oraz tramwajowych, a także kolei SKM. W pobliżu całkowita infrastruktura handlowo-usługowa: sklepy spożywcze, hala targowa, apteki, szkoły, restauracje oraz Galeria Handlowa Madison i Forum. 

Mieszkanie:
Budynek przy ulicy Czopowej 14 to obiekt wybudowany od podstaw, mieszczący 20 apartamentów. Do wynajęcia przedstawiamy Państwu Apartament o powierzchni 45 m2 usytuowane na 1 piętrze budynku z windą. Składa się z części wypoczynkowej z aneksem kuchennym, sypialni, łazienki i korytarza łączącego wszystkie pomieszczenia.
Apartament został zaprojektowany przez architekta, dzięki czemu jego układ jest bardzo funkcjonalny. Wyposażony został w wysokiej jakości materiały wykończeniowe oraz klimatyzację.
W części wypoczynkowej znajduje się wygodna rozkładana kanapa, szafka pod TV, telewizor, klimatyzator, stół z czterema krzesłami. Kuchnia apartamentu została wyposażona w zabudowę meblową oraz niezbędne sprzęty AGD: lodówko – zamrażarkę, zmywarkę, piekarnik, okap, zlewozmywak, mikrofalówka, płyta grzewcza, czajnik.  W łazience znajduje się wanno-prysznic, umywalka w zabudowie meblowej i pralka.

Informacje finansowe:
Cena wynajmu: 3600 zł m-c Osoba prywatna
Firmy do indywidualnego ustalenia
Kaucja zwrotna: 3600
Opłaty eksploatacyjne: czynsz administracyjny 1000 zł + prąd, Internet, TV
Miejsce postojowe w hali garażowej: 350 zł/m-c

Zapraszam do obejrzenia mieszkania.

Kontakt – Anna Wojta –  tel: 53*****44",FirmoweZwierzęta: NieWinda: TakParking: w garażuPoziom: 2Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 45 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 000 zł,https://www.olx.pl/d/oferta/apartament-2pokojowy-gdansk-srodmiescie-CID3-ID12QpP0.html
2 Pokoje Po Remoncie-Kowale,2 600 zł,"44,35 m²",Gdańsk - 22 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokoje-po-remoncie-kowale-ID4wgOI.html
"Miejsce Postojowe W Cenie, Nowa Letnica, 2 Pokoje",3 000 zł,41 m²,"Gdańsk, Letnica - 18 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/miejsce-postojowe-w-cenie-nowa-letnica-2-pokoje-ID4wpkg.html
2 Pokoje | Gdańsk Sródmieście | Od Zaraz,2 800 zł,"53,70 m²","Gdańsk, Śródmieście - 15 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokoje-gdansk-srodmiescie-od-zaraz-ID4uOxO.html
Wynajmę mieszkanie z tarasem,2 680 złdo negocjacji,"49,70 m²","Gdańsk, Siedlce - 23 marca 2025","Wynajmę mieszkanie o powierzchni 49,7 m2 zlokalizowane w Gdańsku przy ul. Seweryna Goszczyńskiego 20/1. Mieszkanie znajduje się na parterze w budynku 4- piętrowym (2013r.), w bardzo dobrej lokalizacji - blisko stąd do przystanku autobusowego oraz tramwajowego. W mieszkaniu jest zainstalowana klimatyzacja. Atutem mieszkania jest taras (ok. 40 m2) z pięknym widokiem na dzielnice Siedlce oraz Chełm.
Koszty najmu: 2800 zł plus czynsz (ok. 400-700 zł w zależności od tego, czy jest sezon grzewczy) oraz media w zależności od zużycia.
Kaucja: 2800 zł.","PrywatneParking: przynależne na ulicyPoziom: ParterUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 49,70 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 400 zł",https://www.olx.pl/d/oferta/wynajme-mieszkanie-z-tarasem-CID3-ID11jUzE.html
Wynajmę mieszkanie w centrum Gdańska,3 000 złdo negocjacji,42 m²,"Gdańsk, Śródmieście - 20 marca 2025","Mieszkanie 42m2.  Kamienica w centrum Gdańska 4 piętro. Blisko do skm, tramwaju. Mieszkanie umeblowane. Blisko wyspy spichrzów.",PrywatneZwierzęta: TakWinda: NieParking: identyfikator do strefy płatnego parkowaniaPoziom: 4Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 42 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 800 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-w-centrum-gdanska-CID3-ID151lGu.html
Wynajmę 2 pokojowe mieszkanie dla singla bądź pary,2 390 złdo negocjacji,39 m²,"Gdańsk, Jasień - Odświeżono Dzisiaj o 12:22","Wynajmę 2 pokojowe mieszkanie składające się z przedpokoju, łazienki, pokoju z balkonem i aneksem kuchennym oraz sypialnią (całość 39 m. kw.).
Mieszkanie wyposażone w meble, sprzęt AGD i pralkę, Zlokalizowane jest w bloku z windą na III piętrze na Osiedlu Zielonym przy ul. Potęgowskiej w Gdańsku. Wjazd na teren osiedla zamykany szlabanem. Do mieszkania przynależy miejsce postojowe naziemne.
Nie akceptuję zwierząt. Najem okazjonalny (notariusz), wyłącznie długoterminowy (min. rok). 
Mieszkanie dostępne od zaraz.

W przypadku pytań proszę o kontakt telefoniczny pod numerem 60*****77

Nie interesują mnie propozycji pośredników.",PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 39 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 550 zł,https://www.olx.pl/d/oferta/wynajme-2-pokojowe-mieszkanie-dla-singla-badz-pary-CID3-ID14GPCx.html
Mieszkanie Gdańsk Osowa,2 100 zł,42 m²,"Gdańsk, Osowa - Dzisiaj o 10:39","Wynajmę mieszkanie w Gdańsku Osowej przy ulicy Kielnińskiej. Bardzo dobra lokalizacja, miejsce parkingowe dla auta przy bloku. W pobliżu przystanek autobusowy.",PrywatneParking: przynależne na ulicyPoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 42 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 620 zł,https://www.olx.pl/d/oferta/mieszkanie-gdansk-osowa-CID3-ID1561ix.html
Kawalerka po kapitalnym remoncie/wysoki standard,2 500 zł,31 m²,"Gdańsk, Oliwa - 24 marca 2025","ATUTY:
Po kapitalnym remoncie
Wysoki standard
Teren sprzyjający rekreacji
Cicha i spokojna okolica

LOKALIZACJA:
Kawalerka położona przy ul. Pawła Gdańca 6 na Oliwie. Tuż obok bloku znajduje się Trójmiejski Park Krajobrazowy, w przeciwnym kierunku natomiast Park Oliwski. W pobliżu dużo zieleni oraz pełna infrastruktura handlowo-usługowa taka jak sklepy, piekarnie, apteki oraz:
- Przystanek autobusowy i tramwajowy: 1 min oraz 10 min;
- SKM: 2 km;
- Park Oliwski: 5 min;
- Market: 5 min;

MIESZKANIE:
Kawalerka o powierzchni 31 m2 położona na siódmym piętrze w 10-piętrowym budynku. Mieszkanie świeżo po kapitalnym remoncie z wykończeniem w wysokim standardzie. Wyposażona w niezbędne sprzęty AGD widoczne na zdjęciach. Gotowe do wynajęcia od zaraz.

Składa się z:
- Salonu z rozkładaną kanapą, stolikiem, fotelami i balkonem;
- Aneksu kuchennego ze zmywarką;
- Łazienki z pralką i kabiną prysznicową;
- Przedpokoju z szafą w zabudowie;

Umowa najmu okazjonalnego podpisywana na okres 12 miesięcy.

FINANSE:
Koszt najmu: 2500 PLN
Koszt administracyjny: 550 PLN
Dodatkowo: Prąd i Internet
Kaucja: 3000 PLN",PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 7Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 31 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 550 zł,https://www.olx.pl/d/oferta/kawalerka-po-kapitalnym-remoncie-wysoki-standard-CID3-ID155jj1.html
2 pokojowe mieszkanie + miejsce w hali + siłownia,3 500 zł,43 m²,Gdańsk - 13 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-miejsce-w-hali-silownia-ID4woFK.html
