Title,Price,Area,Address,description,table,Link
Pogonowskiego/Legionow Street PL/ ENG,2 200 zł,45 m²,"Łódź, Polesie - 25 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/pogonowskiego-legionow-street-pl-eng-ID4qeRW.html
"Duża, wygodna kawalerka na Retkini",1 500 zł,38 m²,"Łódź, Polesie - 20 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/duza-wygodna-kawalerka-na-retkini-ID4wx6r.html
"3 pokoje w super stanie,osiedle Dąbrowa",2 000 zł,55 m²,Łódź - Odświeżono dnia 17 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/3-pokoje-w-super-stanie-osiedle-dabrowa-ID4w2qV.html
Mieszkanie po remoncie generalnym- zostań pierwszym najemcą!,1 790 zł,25 m²,"Łódź, Śródmieście - Odświeżono dnia 24 marca 2025","Mieszkanie 1,5 pokojowe po remoncie generalnym. Zostań pierwszym najemcą!

DOSKONAŁA LOKALIZACJA:

- okolice skrzyżowania ulic Narutowicza i Kopcińskiego,

- bliskość do wszelkich wydziałów Uniwersytetu Łódzkiego,

- przystanki tramwajowe i autobusowe w odległości 200 metrów,

- najbliższy market (Netto) w odległości 300 metrów,

- dla zmotoryzowanych - strefa bezpłatnego parkowania,



MIESZKANIE I WYPOSAŻENIE:

- mieszkanie po generalnym remoncie, wszystkie meble i sprzęty nowe,

- meble wykonane na wymiar przez stolarza,

- mnóstwo miejsca do przechowywania dzięki przemyślanie zaprojektowanym szafom i zabudowom,

- okna skierowane na ciche podwórze,

- kuchnia wyposażone w nowe sprzęty AGD (lodówka z zamrażalnikiem, zmywarka, płyta indukcyjna,  piekarnik z mikrofalówką),

- strefa dzienna wydzielona od nocnej,

- wygodna kanapa z funkcją spania oraz dwuosobowe łóżko,

- przestronna łazienka z prysznicem, pojemnymi szafkami i szafą, wyposażona w pralko-suszarkę,

- miejsce do przechowywania roweru;



WARUNKI:

Całościowa cena za miesiąc wynajmu z uwzględnieniem wszystkich opłat wynosi 2300 zł.

Internet GRATIS!

Zapraszamy do obejrzenia mieszkania, bo naprawdę warto!",FirmowePoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 25 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 300 zł,https://www.olx.pl/d/oferta/mieszkanie-po-remoncie-generalnym-zostan-pierwszym-najemca-CID3-ID14CkvM.html
"Mieszkanie 2-pokoje z balkonem, nowe_BEZPOŚREDNIO",2 350 zł,40 m²,"Łódź, Polesie - 26 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-z-balkonem-nowe-bezposrednio-ID4lO91.html
Nowe piękne kawalerki ul. Przybyszewskiego bezpośr,1 600 zł,25 m²,"Łódź, Górna - 04 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowe-piekne-kawalerki-ul-przybyszewskiego-bezposr-ID4uB4I.html
Bezpośrednio wynajmę apartament 2 pok/54m centrum,1 950 zł,54 m²,Łódź - 06 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/bezposrednio-wynajme-apartament-2-pok-54m-centrum-ID3EwuQ.html
"2 pok. apartament siłownia, sauna, bilard Marina!",2 800 zł,42 m²,"Łódź, Śródmieście - 15 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pok-apartament-silownia-sauna-bilard-marina-ID4wr3e.html
Piękne klimatyzowane mieszkanie na Retkini:),2 200 zł,37 m²,"Łódź, Polesie - Odświeżono dnia 22 marca 2025","!!!UWAGA już DOSTĘPNE !!!

Witam mam do wynajęcia przepiękne mieszkanie na Retkini w Łodzi w nowo powstałym uroczym osiedlu. Mieszkanie składa się z aneksu kuchennego wraz z salonem, sypialni, łazienki oraz logi. Zlokalizowane jest na ostatniej 11 kondygnacji wieżowca kameralnego osiedla  M49, skąd piękny widok na panoramę miasta. Mieszkanie w pełni umeblowane, posiada własną klimatyzacje oraz wszelkie niezbędne sprzęty AGD i RTV. Lokalizacja osiedla pozwala na bliskość do wszelakich sklepów, centrum miasta, lotniska czy drogi s14 z jednoczesnym spokojem i zielenią dookoła. Na terenie osiedla zlokalizowane jest prywatne przedszkole, sklep Żabka jak również super plac zabaw dla dzieci.

Osiedle zamknięte, cena podana to kwota najmu (2200 złotych), gdzie należy doliczyć opłaty (600 złotych) oraz prąd według zużycia (średnio 100/200 złotych).

Kaucja: 4000 zł

Okres najmu min. 12 miesięcy 

Oferta skierowana do osób niepalących

Zwierzęta nie są akceptowane

Gorąco polecam, najem okazjonalny zapraszam do obejrzenia na żywo, mieszkanie robi wrażenie:)",PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 10Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 37 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 600 zł,https://www.olx.pl/d/oferta/piekne-klimatyzowane-mieszkanie-na-retkini-CID3-ID14o2Ix.html
Wynajmę mieszkanie M3,1 999 zł,37 m²,"Łódź, Górna - 16 marca 2025","Witam
Wynajmę mieszkanie dwupokojowe na parterze po generalnym remoncie. Mieszkanie mieści się w bloku czteropiętrowym na ul. Dąbrowskiego przy ul. Tatrzańskiej. Ma powierzchnię 37 m2, składa się z dwóch pokoi, kuchni, przedpokoju oraz łazienki z wc. Do mieszkania przypisana jest także komórka. Bardzo dobra lokalizacja, bank, poczta, przychodnia, przedszkole i szkoła oraz rynek, liczne sklepy i lokale gastronomiczne. Blisko przepiękny, duży Park Podolski. W bliskim sąsiedztwie przystanek tramwajowy oraz autobusowy, co umożliwia szybkie połączenia z innymi dzielnicami miasta.  Mieszkanie jest całkowicie wyposażone.
W dużym pokoju są: wersalka dwuosobowa, stół plus 4 krzesła. komody oraz telewizor. W małym pokoju z balkonem nowa  sofa dwuosobowa, nowa szafa wnękowa oraz nowe komody. W kuchni są także nowe meble pod zabudowę oraz sprzęt na gwarancji: lodówka, zmywarka, piekarnik i płyta gazowa. W łazience są nowe: brodzik, kabina prysznicowa oraz ubikacja a także pralka na gwarancji.
Koszt najmu 1999 + czynsz do spółdzielni ok 600 zł z uwzględnieniem zaliczkowej opłaty za wodę.  Dodatkowo prąd i gaz wg. zużycia. Kaucja zwrotna to dwukrotność czynszu, czyli 4000zł.
Mieszkanie dostępne od zaraz. Umowa tylko i wyłącznie najmu okazjonalnego na okres 12 m-cy z możliwością przedłużenia.
Zainteresowanych zapraszam do kontaktu.",PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicyPoziom: ParterUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 37 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 600 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-m3-CID3-ID13ot7p.html
Kawalerka Łódź ul. Paderewskiego,1 130 złdo negocjacji,27 m²,"Łódź, Górna - 03 marca 2025","Mieszkanie o powierzcni 27 m2 w Łodzi przy ulicy Ignacego  Paderewskiego, umeblowane. W bloku na szóstym piętrze. Blisko Centrum i Politechniki Łódzkiej. Mieszkanie składa się z pokoju z kuchnią. Jest w pełni umeblowane i wyposażone: lodówka, pralka. Jest ciepłe i słoneczne. Opłaty: odstępne: 1130 zł, czynsz do Wspólnoty - około 500 zł (dla jednej osoby), gaz i energia elektryczna - wg prognoz z faktur. Kaucja – 1500 zł. Bez zwierząt. Obok parking niestrzeżony. Prezentowane zdjęcia przedstawiają mieszkanie zamieszkane przez obecnego najemcę (stąd np. obrazy i sprzęt RTV jest jego własnością). Mieszkanie dostępne od 1 kwietnia 2025. Mile widziani studenci lub młodzi absolwenci uczelni wyższych. Mile widziane poręczenie (wówczas możliwy upust). Mile widziane osoby niepalące.",PrywatnePoziom: 6Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 27 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 500 zł,https://www.olx.pl/d/oferta/kawalerka-lodz-ul-paderewskiego-CID3-ID14IXwU.html
Nowe mieszkanie przy Lumumbowie (ul. Telefoniczna),2 450 zł,44 m²,"Łódź, Śródmieście - 14 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-przy-lumumbowie-ul-telefoniczna-ID4wqDm.html
Mieszkanie na wynajem - ul. Królewska,2 800 zł,68 m²,"Łódź, Górna - 09 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-ul-krolewska-ID4wjPI.html
48m2 - Krawiecka - Lodz,1 650 zł,48 m²,"Łódź, Bałuty - 19 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/48m2-krawiecka-lodz-ID4r5ve.html
"2 pokojowe mieszkanie po remoncie, od zaraz, KLIMA",1 600 zł,46 m²,"Łódź, Bałuty - 18 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-po-remoncie-od-zaraz-klima-ID4wu60.html
Mieszkanie z klimatyzacja  blisko Manufaktury ulica Berlinskiego,1 150 zł,17 m²,"Łódź, Bałuty - Odświeżono dnia 24 marca 2025","Nowoczesna kilmatyzowana kawalerka w ścisłym centrum.Ulica Berlinskiego 21 

Mieszkanie przeszło generalny remont – wymienione zostały wszystkie instalacje.

Mieszkanie znajduję się na drugim piętrze Tuż obok CH MANUFAKTURA 

Zaledwie 500m-600 do Placu Wolności i ul Piotrkowskiej.

Mieszkanie jest idealną lokalizacją dla młodych osób pracujących w centrum.

CENA: 1150 zł czynszu + 200 zł czynszu do administracji, internet 60 zl + media według zużycia [woda , prąd] . Razem max 1600 zł ze wszystkimi opłatami. 
Kaucja 1600 zł 
Tuż nieopodal znajduje się:

Ogrodowa Office - 5 minut pieszo

Energy Fitness Club – 5 minut pieszo

Carrefour EXPRESS - 5 minut pieszo

Park Staromiejski - 5 minut pieszo

Biedronka - 1minut pieszo

Mieszkanie posiada pelne wyposażenie do zamieszkania. 
Dostępne od 1 stycznia  2025r

Więcej informacji pod numerem telefonu: 60*******87",PrywatneUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 17 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 200 zł,https://www.olx.pl/d/oferta/mieszkanie-z-klimatyzacja-blisko-manufaktury-ulica-berlinskiego-CID3-ID11lWtC.html
Mieszkanie Wynajem,1 750 zł,38 m²,"Łódź, Bałuty - 21 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-wynajem-ID4wxS5.html
Kawalerka ul.Jaracza 15,1 200 zł,18 m²,"Łódź, Śródmieście - 23 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/kawalerka-ul-jaracza-15-ID4wzfM.html
Luksusowe mieszkanie 2 pokoje | BEZPOŚREDNIO,1 900 zł,33 m²,"Łódź, Polesie - 28 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-2-pokoje-bezposrednio-ID3Nn2Y.html
Mieszkanie 75 m2 - 3 pokoje Łódź-Teofilów,2 800 zł,"75,40 m²","Łódź, Bałuty - 12 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-75-m2-3-pokoje-lodz-teofilow-ID4uRsS.html
"2 pokoje rozkładowe, ul. Strycharska, Całość 2750",1 690 zł,45 m²,"Łódź, Górna - 19 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokoje-rozkladowe-ul-strycharska-calosc-2750-ID4wdlL.html
"Mieszkanie na wynajem Brzeska 22, parking zamknięty",3 000 zł,38 m²,"Łódź, Śródmieście - Odświeżono dnia 24 marca 2025","Wynajmij przytulne mieszkanie na parterze – 38 m², pełen komfort!

Zapraszam do wynajmu przytulnego mieszkania o powierzchni 38 m², usytuowanego na parterze w spokojnej i dobrze skomunikowanej okolicy. Idealne dla singla, pary lub osoby pracującej zdalnie!

Opis mieszkania:

Powierzchnia: 38 m²

Piętro: Parter

Internet i wszystkie media w cenie!

Możliwość wynajęcia zamkniętego parkingu na terenie – dodatkowo płatne 150 zł miesięcznie.

Lokalizacja:
Mieszkanie znajduje się w cichej okolicy z łatwym dostępem do sklepów, przystanków komunikacji miejskiej oraz terenów zielonych. Adres Brzeska 22 Łódź

Dodatkowe atuty:

Komfortowe i funkcjonalne wnętrze.

Internet w cenie – idealne dla osób pracujących zdalnie!

Możliwość wynajęcia miejsca parkingowego na zamkniętym terenie – bezpiecznie i wygodnie.

Mieszkanie posiada wyjście na trawnik i meble ogrodowe

Cena:
Cena wynajmu obejmuje internet oraz wszystkie media, co oznacza brak dodatkowych kosztów!

Nie czekaj! Skontaktuj się już teraz i umów na prezentację.",PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: ParterUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 38 m²Liczba pokoi: 2 pokoje,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-brzeska-22-parking-zamkniety-CID3-ID150ZBa.html
Mieszkanie 55 m2 Łódź Srodmiescie w odrestaurowanej kamienicy,1 900 zł,55 m²,"Łódź, Śródmieście - Odświeżono dnia 24 marca 2025","Mieszkanie 55 m2 wysokie z balkonem w odrestaurowanej kamienicy,
Łódź - Śródmieście
(ul. Kilińskiego 25) 

wolne od 1 kwietnia 2025.

- świetna lokalizacja, 5 min do Manufaktury, Dworca PKP, szkół i uniwersytetu,
- wysokie, przestronne mieszkanie z balkonem wychodzącym na spokojny dziedziniec,
- cisza w samym centrum miasta,
- idealne dla pary, rodziny z dzieckiem/ dziećmi, osoby pracującej ale też studentów. 

Mieszkanie składa się z dużego salonu z balkonem (jest to nowoczesny salon z kanapą i meblościanką rtv i stołem dla 4 osób). Jedna sypialnia. Aneks kuchenny i łazienka z prysznicem. 
Ogrzewanie piecem gazowym
(gaz ziemny).

Koszt 1 msc:
- 1900 zł - czynsz najmu,
- 400 zł - opłata do wspólnoty  mieszkaniowej w zależności od liczby osób (jest w tym zaliczka na wodę, opłata za śmieci),
- 80 zł - prąd
- 300 zł - gaz 

Osoby zainteresowane zapraszam do kontaktu.
Tel. 79*******09

Contact in English is also available.",PrywatneZwierzęta: TakWinda: NieParking: brakPoziom: 4Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 55 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 400 zł,https://www.olx.pl/d/oferta/mieszkanie-55-m2-lodz-srodmiescie-w-odrestaurowanej-kamienicy-CID3-ID14HeSR.html
Kawalerka 36m/Miejsce Parkingowe/ Komórka/Strych/ Księży Młyn,1 900 zł,36 m²,"Łódź, Widzew - Odświeżono Dzisiaj o 07:48","Klimatyczna ,przestrzenna kawalerka z antresolą po generalnym remoncie .  Zlokalizowana w atrakcyjnej dzielnicy Księży Młyn , Visa vi Parku Źródliska , blisko Łódzkiej Szkoły Filmowej,

Ulica Przędzalniana 50

Mieszkanie od strony podwórka zamykanego na elektryczną bramę. Ciche  i przytulne . Ogrzewana klatka schodowa. Centralne ogrzewanie miejskie i woda w cenie czynszu .
Umeblowane, wyposażone w aneks kuchenny ze zmywarką i lodówkozamrażarką. W łazience prysznic i pralka Bosch Exclusiv. 

Dodatkowym atutem jest : 
*miejsce Parkingowe na podwórzu ( brama otwierana pilotem ) 
*komórka wolnostojąca ok 8m2, która może być garażem na Motor, Rowery, opony Itp
* Miejsce na strychu zamykane na klucz ok 10 m2

Super komunikacja 
Przystanek tramwajowy 100 m 
Ul. Piotrkowska 1,5 km 
Szkoła filmowa 700m
Galeria Łódzka 2,5 km 
Centrum tramwajowe 1,5 km
Galeria Tulipan 1,5 km
Monopolis 500m 

Opłaty : 

Kaucja 3000tys zł
Czynsz najmu 1900zł
Czynsz do wspólnoty 550zł ( w tym ogrzewanie i woda) 
+ opłaty licznikowe prąd (60/80zł)

Proszę o kontakt uczciwe i wypłacalne osoby.",PrywatneParking: parking strzeżonyPoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 36 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 550 zł,https://www.olx.pl/d/oferta/kawalerka-36m-miejsce-parkingowe-komorka-strych-ksiezy-mlyn-CID3-ID14ZrJD.html
Mieszkanie Z Ogródkiem I Miejscem Parkingowym,2 500 zł,38 m²,"Łódź, Polesie - 03 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-z-ogrodkiem-i-miejscem-parkingowym-ID4wdSp.html
"Nowe 2 pokoje, balkon, ul. Św. Teresy, od zaraz!",2 500 zł,47 m²,"Łódź, Bałuty - Dzisiaj o 10:31",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-balkon-ul-sw-teresy-od-zaraz-ID4wBzv.html
Wynajem mieszkanie 2-pokojowe 45 m2 ul traktorowa,2 000 zł,45 m²,"Łódź, Bałuty - 10 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wynajem-mieszkanie-2-pokojowe-45-m2-ul-traktorowa-ID4jV84.html
"Przestronne, 3-pokojowe mieszkanie w rozkładzie.",2 500 zł,54 m²,"Łódź, Górna - Dzisiaj o 10:02",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-w-rozkladzie-ID4wAU4.html
"2-pok apartament, wynajem - ul. Mielczarskiego",2 350 zł,35 m²,"Łódź, Polesie - 18 marca 2025","Na wynajem stylowy apartament na Mielczarskiego w Łodzi usytuowany na trzecim piętrze budynku na terenie zamkniętym.

Ten wyjątkowy apartament o powierzchni 35 m² to idealna przestrzeń dla osób ceniących styl i komfort. Mieszkanie zostało zaprojektowane z dbałością o najmniejsze detale, z wykorzystaniem materiałów najwyższej jakości.

Jasne, przestronne wnętrza w nowoczesnym wydaniu oraz stylowe umeblowanie, które tworzy przytulną atmosferę. Każdy element od mebli po oświetlenie został starannie dobrany, by zapewnić wygodę i estetykę na najwyższym poziomie.

Do dyspozycji najemcy jest również miejsce w hali garażowej (dodatkowo 150 PLN), co zapewnia wygodę i bezpieczeństwo przechowywania pojazdu.

Atuty lokalizacji:
Mieszkanie zlokalizowane jest w sercu Łodzi, w pobliżu ważnych punktów komunikacyjnych, co zapewnia szybki dostęp do centrum miasta. Zaledwie kilka minut spacerem dzieli Cię od przystanków tramwajowych i autobusowych, co gwarantuje wygodny dojazd do każdego zakątka miasta. W okolicy znajduje się pełna infrastruktura sklepy, restauracje, kawiarnie, tereny rekreacyjne oraz Centrum Handlowe Manufaktura.

Szczegóły wynajmu:

Cena najmu: 2350 PLN
Opłaty do wspólnoty: 400 PLN
Prąd według zużycia.

Kaucja: 3500 PLN

Idealne mieszkanie dla osób szukających wygody w świetnej lokalizacji.

Zapraszam!",FirmoweWinda: TakParking: w garażuPoziom: 3Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 35 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 400 zł,https://www.olx.pl/d/oferta/2-pok-apartament-wynajem-ul-mielczarskiego-CID3-ID14uSun.html
Kawalerka przy ulicy Rewolucji 1905 roku OD KWIETNIA,1 500 zł,25 m²,"Łódź, Śródmieście - 23 marca 2025","Możliwość wprowadzenia się od 29 marca
Do 28 marca chcę zamknąć wszystkie formalności;)

Kawalerka 25,m2 znajdująca się w samym sercu Łodzi.
Ogromnym atutem jest OSOBNE WEJŚCIE od strony dziedzińca, brak sąsiadów po bokach. 
Na przeciwko Wydział Ekonomiczno-Socjologiczny. 
W pobliżu znajdują się również piekarnie, sklepy spożywcze, ksero, paczkomaty, salony kosmetyczne oraz fitness kluby. 
900m Dworzec Łódź Fabryczna. 
Przystanki autobusowe i tramwajowe po drugiej stronie ulicy.
Ulica Piotrkowska 500m.
Manufaktura 1,2km

Lokal jest umeblowany, wyposażony i składa się z:
-aneksu kuchennego: nowy sprzęt AGD (lodówka z zamrażarką, kuchenka indukcyjna, ekspres przelewowy), 
- stół z żeliwnymi nogami + krzesło
- rozkładana kanapa, stolik kawowy, komoda oraz biblioteczka + szafa
- łazienki z prysznicem i pralką.

Koszty:
- Opłata podstawowa przy umowie na 12 miesięcy: 
  1500PLN cena wynajmu +500PLN (czynsz administracyjny+woda+ogrzewanie+prad) =2000PLN

- Internet w cenie

Kaucja w wysokości 1500PLN

Zwierzęta sa mile widziane :)

Dzwońcie i oglądajcie!",PrywatneZwierzęta: TakWinda: NieParking: brakPoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 25 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 500 zł,https://www.olx.pl/d/oferta/kawalerka-przy-ulicy-rewolucji-1905-roku-od-kwietnia-CID3-ID14C5nR.html
Nowoczesne mieszkanie dla pary w centrum Łodzi,2 500 zł,42 m²,"Łódź, Śródmieście - 28 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-dla-pary-w-centrum-lodzi-ID4uWn2.html
Bezpośrednio nowe mieszkanie z sypialnią ul. Przybyszewskiego 14a,2 000 zł,34 m²,"Łódź, Górna - Dzisiaj o 08:18","Bezpośrednio do wynajęcia nowoczesne mieszkania z sypialnią o powierzchni od 26 do 34 m2 w pięknych aranżacjach w nowo powstałym budynku przy ul. Przybyszewskiego 14a w Łodzi. Mieszkania składają się z pokoju dziennego z aneksem kuchennym, sypialni oraz łazienki. Lokale do pierwszego zamieszkania, są całkowicie umeblowane oraz wyposażone w sprzęty AGD (duża płyta indukcyjna wraz z pochłaniaczem, piekarnik, zmywarka, duża lodówko-zamrażarka w zabudowie oraz pralka). Mieszkania zostały wykończone w wysokim standardzie z dobrej jakości materiałów. W łazience i kuchni możemy spotkać włoskie czy hiszpańskie płytki, estetyczną armaturę, kabiny z odpływami liniowymi. W całym mieszkaniu większość mebli jest w zabudowie stolarskiej: zarówno w pokoju dziennym, sypialni, przedpokoju oraz łazience, dzięki czemu dysponujemy bardzo dużą ilością przestrzeni do przechowywania. We wszystkich oknach oprócz zasłon znajdują się rolety w formie plis.
Budynek jest wybudowany w nowoczesnej technologii z najwyższej jakości materiałów budowlanych. Cały obiekt obsługuje ogrzewanie podłogowe z indywidualną regulacją temperatury w każdym pomieszczeniu. Mieszkanie wyposażone jest w gniazdo/gniazda TV naziemnej, internet WiFi (gratis) oraz możliwość podłączenia kablówki Toya oraz światłowód do indywidualnego internetu w przypadku większych potrzeb.
Budynek jest ogrodzony z zamykaną furtką na domofon, w doskonałej lokalizacji - blisko Centrum, ul. Piotrkowskiej, Rynku Górniak oraz bezpośrednio przy przystankach komunikacji miejskiej oraz Parku im. Reymonta.

Czynsz najmu za mieszkanie 34 m2 to 2000 zł + opłaty 700 zł (w tym opłaty administracyjne, ogrzewanie podłogowe, ciepła i zimna woda, odpady komunalne, internet WiFi gratis) = 2700 zł/mc + dodatkowo tylko prąd wg zużycia (licznik przepisywany na Najemcę ok. 100 zł)

Odpowiednio za mieszkanie 27 m2  koszt to 2600 zł + prąd
a za mieszkanie 26 m2 cena to 2500 zł + prąd

Posiadamy również w ofercie kawalerki 25 m2 w cenie 2100 zł + prąd w tej samej lokalizacji.

Mieszkanie ze względu na swoją charakterystykę skierowane jest do singli lub par. Zwierzęta nie są akceptowane.

Wymagana jest kaucja zwrotna w wysokości 2500 zł.
Osoby zainteresowane wynajmem zapraszam do kontaktu (najlepiej telefonicznego) tel. 60*****56 i prezentacji mieszkań.",PrywatneZwierzęta: NiePoziom: 2Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 34 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 zł,https://www.olx.pl/d/oferta/bezposrednio-nowe-mieszkanie-z-sypialnia-ul-przybyszewskiego-14a-CID3-ID155R68.html
Kawalerka z tarasem i miejscem postojowym MANU.,1 900 zł,26 m²,"Łódź, Bałuty - 02 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/kawalerka-z-tarasem-i-miejscem-postojowym-manu-ID4wcCW.html
Kawalerka Gandhiego,1 100 zł,"22,66 m²","Łódź, Polesie - 06 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/kawalerka-gandhiego-ID4toDD.html
Wynajmę super kawalerkę od już - okolice Manufaktury / Polesie,2 100 zł,19 m²,"Łódź, Polesie - Odświeżono Dzisiaj o 09:49","English below.

Świetna kawalerka ze strefą sypialni o pow. ok. 25 m2

Bardzo dobra lokalizacja: ulica Ks. Jana Długosza 1/5

Okolica spokojna i przyjemna.
Blisko Manufaktura.

Mieszkanie dla lubiącej czystość osoby.

Mieszkanie jest w pełni wyposażone: duża szafa, aneks kuchenny, sofa, łóżko, stół z krzesłami, łazienka z prysznicem, pralka.

Bez zwierząt.
Dla osób niepalących.

Czynsz: 2100zł.
Plus Opłaty: około 400 zł (w tym czynsz administracyjny, ogrzewanie centralne, śmieci, Internet, prąd i woda według zużycia).
Ogrzewanie miejskie.

Mieszkanie dostępne od zaraz.

Wymagana kaucja zwrotna.
Umowa na 12 miesięcy.

Zapraszam do oglądania!
Kontakt wyłącznie telefoniczny w godzinach 10:00 do 19:00

Oferta właściciela, tylko bezpośrednio.

English version:

Extra studio with bedroom space, approx. 25 m2

Location: Ks. Jana Długosza 1/5

Very Close to Manufaktura shopping center.

Quiet and pleasant neighbourhood.

The flat is fully equipped: large wardrobe, kitchenette, sofa, bed, table with chairs and bathroom with a washing machine.

No animals permitted.
No smoking.

Rent 2100 PLN
Other costs: approx 400 PLN (administrative rent, water, energy, internet, TV, central heating)

Deposit required.

Available from now.

You are welcome to contact me
CONTACT HOURS: 10:00 - 19:00
Agnieszka",PrywatnePoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 19 m²Liczba pokoi: Kawalerka,https://www.olx.pl/d/oferta/wynajme-super-kawalerke-od-juz-okolice-manufaktury-polesie-CID3-ID14MF1m.html
