Title,Price,Area,Address,description,table,Link
Piękne czyste super lokalizacja Śródmieście,3 550 złdo negocjacji,55 m²,"Warszawa, Mokotów - Odświeżono dnia 24 marca 2025","Bardzo ładne 2 pokoje, kuchnia widna w pełni wyposażona z aneksem, duży ładny salon, łazienka z kabiną prysznicową - 40 mkw po remoncie czyste. Mieszkanie położone w bloku na 2 z 4 pięter. Wejście do budynku z dwóch stron. W pobliżu budynku liczne sklepy, kawiarnie , restauracje , parki i inne- blisko ul. Puławska - super dojazd do Centrum ok.10 min oraz w każdym kierunku miasta. Liczne miejsca parkingowe dostępne w pobliżu budynku.
Opłata za mieszkanie to kwota podana w ogłoszeniu plus zaliczka na media- płacisz za faktyczne zużycie - według wskazań z liczników ( woda, śmieci, EE, gaz ), CO w cenie. Przy zawarciu umowy pobierana jest kaucja.
Mieszkanie wolne od zaraz.
Proszę o kontakt telefoniczny (na SMS-y i e-mail nie odpowiadam].
Mój tel. 6.9.6 3.7.7 8.9.8. Masz pytania dzwoń i pytaj.","PrywatneZwierzęta: NieWinda: TakParking: brak, przynależne na ulicy, identyfikator do strefy płatnego parkowaniaPoziom: 2Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 55 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 0,20 zł",https://www.olx.pl/d/oferta/piekne-czyste-super-lokalizacja-srodmiescie-CID3-ID14G3z6.html
Jasne Mieszkanie| 2- Pokoje |Piwnica 10 M2 |Balkon,2 900 zł,55 m²,"Warszawa, Bielany - Odświeżono dnia 24 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/jasne-mieszkanie-2-pokoje-piwnica-10-m2-balkon-ID4woN8.html
Kawalerka na Starej Ochocie bezpośrednio,1 700 zł,15 m²,"Warszawa, Ochota - 18 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/kawalerka-na-starej-ochocie-bezposrednio-ID4wum1.html
Kawalerka z balkonem 50m przy Metrze Pratulińska,2 700 zł,34 m²,"Warszawa, Targówek - Odświeżono dnia 24 marca 2025","Do wynajęcia urządzona, przytulna kawalerka o powierzchni 34m2 z oddzielną kuchnią i dużym balkonem

Mieszkanie znajduje w budynku się na ul. Pratulińskiej przy samym wejściu do Metra.

Bardzo blisko przystanków autobusowe

Osiedle ogrodzone z ochroną, 

Lokal w pełni wyposażony w sprzęty AGD lodówka, piekarnik, pralka oraz TV.

Mieszkanie dostępne od marca.

Czynsz 2700zł + energia elektryczna , gaz i woda wg zużycia.

Kaucja 2700zł
tel:51*******23

Dla osób niepalących i bez zwierząt domowych.",FirmowePoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 34 m²Liczba pokoi: Kawalerka,https://www.olx.pl/d/oferta/kawalerka-z-balkonem-50m-przy-metrze-pratulinska-CID3-ID14IjJ1.html
"Nowoczesne Mieszkanie 2 pokoje, balkon, Szamoty, blisko PKP URSUS",3 300 zł,39 m²,"Warszawa, Ursus - Odświeżono dnia 24 marca 2025","NIE WSPÓPRACUJĘ Z BIURAMI NIERUCHOMOŚCI.

Na wynajem piękne, wykończone pod klucz 2 pokojowe mieszkanie z loggią, położone jest na 1 piętrze z 6 z widokiem na pięknie zaprojektowany plac.

Mieszkanie jest wykończone z najwyższą starannością i dbałością o każdy szczegół. Kuchnia w pełni wyposażona w sprzęty AGD (zmywarka, lodówka, piekarnik, płyta indukcyjna, pralka). Mieszkanie zaaranżowane przez projektanta, przy użyciu wysokiej jakości materiałów. Wszystkie meble wykonane na wymiar z dużą ilością miejsca na przechowywanie.

Do ceny najmu należy doliczyć opłaty za czynsz (670 zł) + media.
Umowa na minimum 1 rok - najem okazjonalny.
Kaucja 5000 zł.
Miejsce garażowe 200 zł dodatkowo płatne.
MOŻLIWOŚĆ WYSTAWIENIA FAKTURY. 

NIE AKCEPTUJEMY ZWIERZĄT.

LOKALIZACJA:

Warszawa ul. Silnikowa 13, inwestycja Ursa Sky.

Niewątpliwą zaletą jest położenie inwestycji, ze względu na bliskość centrum Warszawy, licznej komunikacji miejskiej oraz centrum handlowego Factory Ursus.

PKP stacja Warszawa Ursus - 8 min (pieszo), 700m.

PKP stacja Warszawa Ursus-Północny - 10 min (pieszo), 850m.

Przystanek autobusowy PKP Ursus 02 - 4 min (pieszo), 300m.

Centrum handlowe Factory Ursus - 5 min (pieszo), 400m.","PrywatneZwierzęta: NieWinda: TakParking: parking strzeżony, w garażuPoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 39 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 670 zł",https://www.olx.pl/d/oferta/nowoczesne-mieszkanie-2-pokoje-balkon-szamoty-blisko-pkp-ursus-CID3-ID14Mgqq.html
2-pokojowe mieszkanie z klimatyzacją blisko metra,3 200 zł,44 m²,"Warszawa, Bemowo - Odświeżono Dzisiaj o 07:37","Mieszkanie ma pow. 44 m kw. Składa się z 2 pokoi z aneksem kuchennym, łazienki, przedpokoju i przestronnego balkonu. Znajduje się na 2 piętrze w bloku z windą. W mieszkaniu zainstalowano klimatyzację. Mieszkanie jest całkowicie i komfortowo umeblowane. Urządzone pod właścicieli.

Aneks kuchenny: płyta grzewcza, piekarnik, mikrofalówka, lodówka, 4-osobowy stół, pełne wyposażenie kuchni. 
Salon: rozkładana kanapa, telewizor 48 cali, liczne półki i szuflady, szafa, biurko z wygodnym fotelem, stolik kawowy, klimatyzator wiszący, żaluzje i zasłony w oknach.
Sypialnia: przestronna szafa, łóżko 140x200, szafki i lampki nocne, półki, rolety i zasłony.
Łazienka: kabina prysznicowa typu walk-in, pralka, wisząca suszarka. 
Przedpokój: szafka na buty i wieszak. 
Balkon: przestronny, kwadratowy z widokiem na osiedlowe jeziorko, wyłożony deską kompozytową, meble balkonowe, klimatyzator wiszący. 
Mieszkanie wyposażone jest też w żelazko, deskę do prasowania, suszarkę i odkurzacz. 

OPIS OSIEDLA: 
Osiedle strzeżone z 2008 r., położone przy jeziorku, zielone, zadbane, bezpieczne. Na dole znajdują się liczne sklepy i lokale usługowe: Lewiatan, Żabka, siłownia, bankomat, studio urody, apteki,  restauracja sushi.

LOKALIZACJA:
Mieszkanie położone jest przy ul. Pełczyńskiego. 
W odległości 1,5 km znajduje się stacja metra Bemowo Ratusz. Do stacji metra można dojechać w 5 min miejską hulajnogą elektryczną lub dojść pieszo w 15 min. Co zapewnia szybki dojazd do wielu warszawskich uczelni: Uniwersytet Warszawski, Politechnika, Szkoła Główna Handlowa i inne. W odległości ok. 150 m jest przystanek autobusowy Narwik, umożliwiający dojazd w 3 min. na WAT. Mieszkanie jest również dobrze skomunikowane z rondem Daszyńskiego i rondem ONZ. W pobliżu znajduje się węzeł trasy S8, co zapewnia dogodny dojazd samochodem do centrum (15 min) i na Domaniewską (20 min).  

INFRASTRUKTURA: 
Okolica cechuje się pełną infrastrukturą do życia. W pobliżu znajduje się Lidl, Media Markt, McDonald, Orlen, liczne sklepy spożywcze i piekarnie, jeziorko i aleja sportów. Najbliższy park jest na Jelonkach, w bliskiej okolicy również tereny zielone WAT-u. Poza tym żłobek, przedszkola i zdrofit. 

DLA KOGO: Mieszkanie idealne dla pary, singla, pary z dzieckiem, studenta lub dwojga znających się studentów. 

CENA ZAWIERA: Miesięczny koszt wynajmu to 3200 zł. Dodatkowo płatny czynsz administracyjny (640 zł/ msc), energia elektryczna (ok 200 zł/msc), Internet i TV (60 zł/ msc) oraz ew. niedopłaty za wodę (raz na pół roku). 

OPCJE DODATKOWE: Możliwość wynajęcia również miejsca parkingowego w garażu podziemnym za dodatkową opłatą 300 zł.

DODATKOWE INFORMACJE: Umowa na zasadach najmu okazjonalnego. Kaucja to 4500 zł. 

Dostępne od 3 kwietnia. Zapraszam do oglądania.",PrywatneZwierzęta: TakWinda: TakParking: w garażuPoziom: 2Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 44 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 640 zł,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-z-klimatyzacja-blisko-metra-CID3-ID11LyJ5.html
"Mokotów, 2 pokoje, ul. Jana Pawła Woronicza",4 200 zł,42 m²,"Warszawa, Mokotów - Dzisiaj o 09:35",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mokotow-2-pokoje-ul-jana-pawla-woronicza-ID4hPma.html
Nowoczesne mieszkanie przy metrze Bemowo,3 400 zł,40 m²,"Warszawa, Bemowo - Odświeżono dnia 24 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-przy-metrze-bemowo-ID4nfBm.html
Kawalerka Metro Młociny,2 200 zł,26 m²,"Warszawa, Bielany - Odświeżono Dzisiaj o 10:05","Cześć,
mam do wynajęcia fajną kawalerkę na Bielanach. Bardzo dobra lokalizacja:  blisko stacja Metra Młociny
tramwaje, autobusy.
W okolicy wszystko co potrzebne do życia.

Czynsz miesięczny:   2,200 PLN
Opłaty administracyjne:   600 PLN
Media /prąd, gaz/: zgodnie ze zużyciem

Kucja zwrotna: 2,200 PLN
Umowa najmu okazjonalnego.
Proszę o kontakt wyłącznie telefoniczny :)",PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 26 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 600 zł,https://www.olx.pl/d/oferta/kawalerka-metro-mlociny-CID3-ID14N7NI.html
Kawalerka 34 m2 parter Ursus w eleganckiej kamienicy czynsz 0 zł,2 600 zł,34 m²,"Warszawa, Ursus - Odświeżono dnia 11 marca 2025","Wyremontowana kamienica z 1938 roku w odległości 350 m (4 minuty) od stacji PKP Ursus. Cisza, spokój, jednocześnie dobry punkt komunikacyjny z pełną infrastrukturą handlowo-usługową.
Gotowe do wynajmu.

Opis
Funkcjonalnie zorganizowana Garsoniera/Studio/Apartament, w kameralnym, spokojnym budynku z tarasem. Dla 1 lub do maks. 3 osób. W budynku tylko 5 lokali. Niedaleko sklepy i punkty usługowe. Kamienica ma własny ogródek – do wypoczynku latem w cieniu drzew.

LOKALIZACJA
Warszawa Ursus przy Rakietników (Stary Ursus). Niedaleko dwa parki, tereny sportowe (basen, sauna, korty, bieżnia do biegania) oraz źródła naturalnej wody oligoceńskiej.

Liczne autobusy i dworzec PKP Ursus (KM - Kolei Mazowieckich i SKM - Szybkiej Kolei Miejskiej). Dojazd w 18-20 minut do stacji PKP Warszawa Śródmieście i do metra.

Apartament jest na parterze, umeblowany i gotowy do zamieszkania - jest kanapka rozkładana dla 2 osób, szafa ubraniowa, dwa regały na podręczne rzeczy, stół z blatem granitowym. Różne dodatkowe meble do wyboru (bez kosztów) w tym biurko, sekretarzyk, regały itp. Całość wyposażenia w garnki, sztućce itp. jest bezpłatnie. Pomieszczenia mają ok 3 metrów wysokości.

Składa się z POKOJU, od strony południowej o powierzchni 17,3 m2, ŁAZIENKI z wanną 3 m2 i dużej KUCHNI ok 9,2 m2, korytarz ok 4,5 m2. Razem około 34 m2.
Nie ma telewizji i nie jest przewidziana.
KUCHNIA
AGD: kuchenka gazowo-elektryczna, lodówka, pochłaniacz kuchenny (okap), czajnik, zmywarka, pralka ładowana od góry, stół, krzesła, szafki, sztućce i talerze itp.. Może być mikrofalówka (bez kosztów) i opiekacz.

ŁAZIENKA W łazience prysznic z wanną 100 cm, umywalka, WC.

OŚWIETLENIE Mieszkanie widne 2 duże okna.

OGRZEWANIE Ogrzewanie własne nowym piecykiem gazowym dwuobiegowym.

Podłogi : drewniana klepka (jesion). 
Możliwości parkowania samochodu – ulice nie są objęte zakazem parkowania ani opłatami.

Cena miesięczna = 2600 zł + prąd wg indywidualnego licznika (cena EON Polska plus 3 %), woda zimna (cena MPWiK + 3 %), woda ciepła własna z piecyka dwuobiegowego, odpady 60 zł (ceny wg MPO Warszawa), gaz płatność zmienna zależna od zużycia.  Latem koszt gazu dla dwóch osób (kuchenka i ciepła woda) wynosił zwykle około 130 - 140 złotych, zimą ogrzewanie gazowe to dodatkowo do ok 400 zł miesięcznie w środku zimy a mniej w inne miesiące.
Nie ma innych czynszów czy opłat.
W razie zmiany cen na prąd, gaz, wodę, odpady itp. są one zmieniane zgodnie z cenami narzuconymi przez dostawców (w tym opłaty stałe narzucone na odbiorców).

Ograniczenia w zakresie zwierząt (do uzgodnienia).
Nie mamy przeciwwskazań przeciwko cudzoziemcom czy osobom LGBT czy osobom wyznającym nietypowe religie czy mające jakieś nietypowe poglądy polityczne. Mogą być osoby nie znające języka polskiego o ile mają reprezentanta mówiącego dobrze w tym języku lub w języku angielskim.

Są ostre ograniczenia umowne na podnajem lub jakąkolwiek działalność wykraczającą poza cel mieszkaniowy – łącznie z karami i rozwiązaniem umowy. Uwaga: działalnością inną niż cel mieszkaniowy jest także druk i przechowywanie ulotek dla celów politycznych, prowadzenie w lokalu działalności politycznej dowolnego rodzaju (także w sytuacji prowadzenia działalności uznanej za legalną na terenie RP w takiej sytuacji też będzie rozwiązanie umowy), hodowla zwierząt, używanie lokalu na biuro, wieszanie dowolnych flag czy banerów, kwaterowanie innych osób, usługi hotelowe, mieszkanie więcej niż 2 osób naraz, uszkodzenie mienia w domu, powodowanie interwencji służb miejskich itd. itp.

Warunki umowy dotyczą najmu na okres minimum 11 miesięcy. Inne okresy najmu możliwe ale na innych warunkach.

Kaucja zwrotna od 1 zł do 20.000 zł w zależności od wiarygodności najemcy/ów. Wiarygodność kandydata na najemcę będzie sprawdzana w sposób w jaki sami zdecydujemy.

Tylko legalny najem na cele mieszkaniowe dla określonych osób (nie dla firmy) z zachowaniem pełnej informacji o rozliczeniach w razie kontroli. Jeśli wynajem dla firmy to inne warunki (VAT?).
Pośrednikom dziękujemy.",PrywatneZwierzęta: TakWinda: NieParking: brakPoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 34 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 1 zł,https://www.olx.pl/d/oferta/kawalerka-34-m2-parter-ursus-w-eleganckiej-kamienicy-czynsz-0-zl-CID3-ID14LaTn.html
Wynajmę mieszkanie 68m - 3 pokojowe - bezpośrednio,4 000 zł,68 m²,"Warszawa, Mokotów - Odświeżono dnia 24 marca 2025","Wynajmę bezpośrednio 3-pokojowe mieszkanie przy ul. Sardyńskiej o powierzchni 68 mkw. na 5 piętrze.

Mieszkanie składa się z 3 pokoi, jadalni i aneksu kuchennego, łazienki, ubikacji i hallu + balkon

- wyposażone w sprzęt AGD (lodówka, kuchenka gazowa, pralka, zmywarka, czajnik elektryczny, , odkurzacz,)

- wyposażone w dużą szafę w zabudowie

- w otoczeniu sklepy, apteka, siłownie, szkoła, przedszkole

- świetna lokalizacja przy Sadyba Best Mall

Bliskość komunikacji miejskiej (autobus, metro) umożliwia szybki dojazd do każdej dzielnicy Warszawy

Miesięczny koszt wynajmu to 5200 zł ( w tym jest wliczony czynsz)
Kaucja (zwrotna) w wysokości 5500 zł.
Opłaty (prąd, ogrzewanie, woda i śmieci) według zużycia (liczniki). Pobieram zaliczkę na prąd (300 zł miesięcznie ) 

Dostępne od zaraz.","PrywatneZwierzęta: TakWinda: TakParking: brak, przynależne na ulicyPoziom: 5Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 68 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 1 200 zł",https://www.olx.pl/d/oferta/wynajme-mieszkanie-68m-3-pokojowe-bezposrednio-CID3-ID14YSD5.html
Mieszkanie typu studio w pobliżu stacji metra Stadion Narodowy,2 900 zł,26 m²,"Warszawa, Praga-Północ - Odświeżono dnia 24 marca 2025","Mieszkanie typu studio w pobliżu stacji metra Stadion Narodowy
Apartament jest dostępny od 01 kwietnia.
Kawalerka na 5 piętrze przy ulicy Targowej 10 w nowym budynku mieszkalnym wybudowanym w 2021 roku, blisko Stadionu Narodowego. 
Mieszkanie jest wykończone i ma powierzchnię 26 m2 i składa się z pokoju, wnęki kuchennej, łazienki i przedpokoju. 
Mieszkanie posiada w pełni wyposażoną kuchnię (lodówka, zmywarka, piekarnik, płyta indukcyjna dwupalnikowa, wyciąg) oraz łazienkę (w tym pralka/suszarka). Zainstalowana jest klimatyzacja.
W mieszkaniu pozostają wszystkie meble. 
Piękne widoki na wieżowce w centrum i Stadion Narodowy.
Czynsz miesięczny 2900 zł. 
Plus media 670 zł, prąd i internet. 
Kaucja 5000 zł. 
Umowa zawierana od 12 miesięcy. 
LOKALIZACJA. 
Nowoczesny budynek, oddany do użytku w 2021 roku, z recepcją, ochroną, windami, parkingiem podziemnym.
Budynek mieszkalny znajduje się na rogu ulic Targowej i Skaryszewskiej, w pobliżu przystanków tramwajowych i autobusowych. 
Stacja metra i stacja kolejowa Stadion Narodowy - 300 m
Przystanek tramwajowy i autobusowy - 50m
Dworzec kolejowy Warszawa Wschodnia - 700m
Jeden z największych parków w Warszawie, Park Skaryszewski (powierzchnia 58 ha) - 5 min spacerem. 
Stare Miasto - 2 przystanki metrem.
Nabrzeże - 1 przystanek metrem.
Nowy most dla pieszych przez Wisłę - 20 min. Pieszo
Stadion Narodowy - 10 minut pieszo.
Ogłoszenie bezpośrednio od właściciela. Brak prowizji agencyjnej. 
Mówimy po polsku, ukraińsku, rosyjsku. 
Niniejsze ogłoszenie nie stanowi oferty w rozumieniu art. 66 Kodeksu Cywilnego.",PrywatneZwierzęta: NieWinda: TakPoziom: 5Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 26 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 670 zł,https://www.olx.pl/d/oferta/mieszkanie-typu-studio-w-poblizu-stacji-metra-stadion-narodowy-CID3-ID14Zi1l.html
2-pokojowe mieszkanie w samym centrum,4 500 zł,"37,50 m²","Warszawa, Wola - Odświeżono dnia 24 marca 2025","Dwupokojowe mieszkanie usytuowane jest w samym centrum Warszawy, na dziewiątym
piętrze budynku z końca lat sześćdziesiątych, wzniesionego w technologii wykorzystującej
ramę H. Na powierzchni 37,5 metrów kwadrat. znajduje się salonik z aneksem kuchennym i
wyjściem na balkon, wbudowanym w bryłę wieżowca, sypialnia oraz łazienka. W przestrzeni
między sypialnią a łazienką znajduje się funkcjonalna szafa w zabudowie. W stylowej
łazience zamontowano wygodny prysznic oraz kilka szafek.

Mieszkanie przeszło w ostatnim czasie gruntowny remont, łącznie z wymianą całej instalacji
elektrycznej, podłóg, drzwi oraz okien. Przytulne, estetyczne, a także funkcjonalne wnętrze,
wykończone zostało w trosce o komfort osób w nim mieszkających. Mieszkanie jest jasne i
słoneczne. Kuchnia wyposażona została w dobrej jakości, stylowe meble i niezbędne, nowe
sprzęty (indukcyjną płytę grzewczą, zmywarkę, okap, dużą lodówkę z zamrażalnikiem-w
zabudowie kuchennej znajduje się również pralka).

Nieruchomość znajduje się w samym centrum Warszawy, co gwarantuje sprawną
komunikację. Położenie pozwala na dotarcie spacerem do ścisłego centrum miasta oraz
dogodny dojazd komunikacją miejską do innych części stolicy (w odległości 50 m metro,
tramwaj, autobus, Dworzec Centralny). W bliskim sąsiedztwie kina, teatry, restauracje,
kawiarnie (Fabryka Norblina), infrastruktura handlowo - usługowa, liczne sklepy, centrum
handlowe (Złote Tarasy), szkoły, przychodnie czy kluby fitness.

Mieszkanie chciałabym wynająć osobom niepalącym, najchętniej bez zwierząt.
Cena wynajmu miesięcznego wynosi 4500 zł + czynsz administracyjny ok. 650 zł oraz opłaty
(licznikowe wg zużycia: energia elektryczna). Kaucja gwarancyjna 6000 zł.
Mieszkanie chciałabym wynająć w formie umowy najmu okazjonalnego bądź zawrzeć
umowę wynajmu na firmę. Preferowany okres wynajmu to 1 rok lub dłużej.

Do zamieszkania od zaraz.
Pośredników, zapraszam jedynie z klientami, którzy opłacają w całości prowizję pośrednika.
Kontakt - tel. 50*******69.","PrywatneZwierzęta: NieWinda: TakPoziom: 9Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 37,50 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 650 zł",https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-w-samym-centrum-CID3-ID152mt2.html
"Do wynajęcia NOWE 2-pokojowe – Park Skandynawia, przy Promenadzie",3 800 zł,45 m²,"Warszawa, Praga-Południe - Odświeżono dnia 24 marca 2025","Do wynajęcia NOWE, rozkładowe, 45 m² mieszkanie przy ul. Optyków 1 - tuż obok CH Promenada.
Układ mieszkania: 
  - Dwa niezależne pokoje – każdy z klimatyzacją
  - Osobna kuchnia
  - Łazienka
  - Przedpokój
  - Balkon
Mieszkanie wykończone w wysokim standardzie, w pełni wyposażone.
Świetna lokalizacja – wygodny dojazd do centrum samochodem (15 min), bądź komunikacją miejską: przystanek autobusowy przy osiedlu (linie 502;  514;  520;  525;  168;  225; 151), autobusy co 2 minuty.
Mieszkanie dla pary lub dwóch niezależnych osób. Zwierzęta nie są akceptowane.
Możliwość wynajęcia miejsca w garażu podziemnym. 
Umowa najmu okazjonalnego. 
Opłaty licznikowe i administracyjne po stronie Najemcy. Podany w rubryce ""Czynsz: 700 zł"" obejmuje zaliczki na wodę, ogrzewanie, opłaty administracyjne etc.; zaliczki te rozliczane są z Najemcą wg rzeczywistego zużycia (wg liczników). Dodatkowo płatny prąd wg licznika. 
Kaucja 5000 zł.
Zapraszam do kontaktu tel. 5.0.6. 9.0.9. 9.6.6.",PrywatneZwierzęta: NieWinda: TakParking: w garażuPoziom: 1Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 45 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 700 zł,https://www.olx.pl/d/oferta/do-wynajecia-nowe-2-pokojowe-park-skandynawia-przy-promenadzie-CID3-ID14Jz01.html
"Mieszkanie jednopokojowe na Woli - metro, garaż",2 000 zł,30 m²,"Warszawa, Wola - 23 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-jednopokojowe-na-woli-metro-garaz-ID4wzxj.html
17 Piętro | Balkon 20 M2 | Klimatyzacja,4 800 zł,54 m²,"Warszawa, Wola - Odświeżono dnia 24 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/17-pietro-balkon-20-m2-klimatyzacja-ID4wsCQ.html
Wynajmę kawalerkę na Ursusie z parkingiem,2 500 zł,33 m²,"Warszawa, Ursus - Odświeżono Dzisiaj o 09:34","Mieszkanie w nowym bloku przy ul. AK Goplana 9B wynajmę.
Mieszkanie nowe pierwszy najemca, kompletnie wyposażone, pełne AGD, meble.
Mieszkanie składa się kuchni z aneksem, pokój, łazienka, przedpokój.
Pięć siedem zero jeden dziewięć osiem pięć trzy zero.",PrywatneZwierzęta: NieWinda: TakParking: w garażuPoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 33 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 600 zł,https://www.olx.pl/d/oferta/wynajme-kawalerke-na-ursusie-z-parkingiem-CID3-ID14cNka.html
Najlepsze studio dla singla w mieście!/2900 zł z wszystkimi opłatami!,2 900 zł,16 m²,"Warszawa, Mokotów - Odświeżono dnia 24 marca 2025","ENGLISH BELOW

Super apartament z łazienką i aneksem kuchennym w prywatnym akademiku o podwyższonym standardzie blisko metra.

Idealne miejsce dla młodych osób.

Apartament jest zupełnie nowy, nowocześnie zaprojektowany w stylu industrialnym, w pełni umeblowany z biurkiem, lampką i krzesłem, pojemnymi szafami, aneksem kuchennym z lodówką i płytą indukcyjną oraz czajnikiem elektrycznym a także z prywatną łazienką z prysznicem.

Do dyspozycji najemców wygodne lobby, strefa z TV, work & chill, strefa do nauki, dodatkowa kuchnia do wspólnego gotowania oraz siłownia za darmo!!!

Dużym atutem jest bliskość sklepów spożywczych takich jak ""Żabka"" czy „Biedronka” znajdujących się zaledwie 300-500 m od budynku.

Bardzo dobrze skomunikowana okolica (przystanek autobusowy i tramwajowy 50 m od akademika, metro 8 minut piechotą).

Adres: Modzelewskiego 54b
Nielimitowane media, internet wifi, siłownia, korzystanie ze stref wspólnych w cenie czynszu.

Liczba miejsc ograniczona!

Bez prowizji agencyjnej!

Zapraszam do kontaktu
_

Great apartment with bathroom and kitchenette in a private dormitory of a higer standard close to the metro.

Perfect place for young people.

The apartment is completely new, modernly designed in an industrial style, fully furnished with a desk, lamp and chair, spacious wardrobes, kitchenette with fridge and induction hob and electric kettle as well as a private bathroom with shower.

Tenants have at their disposal a comfortable lobby, TV area, work & chill, study area, additional shared kitchen and GYM for free!

A big advantage is the proximity of grocery stores such as ""Żabka"" or ""Biedronka"" located only 300-500 m from the building.

Very well connected area (bus and tram stop 50 m from the dormitory, subway 8 minutes walk).

Address: Modzelewskiego 54b

Unlimited media, wifi internet, gym, use of common areas included in the rent.

Limited number of places!

No agency fee!

don't hesitate to contact me!","FirmoweZwierzęta: NieWinda: TakParking: parking strzeżony, w garażuUmeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 16 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 1 zł",https://www.olx.pl/d/oferta/najlepsze-studio-dla-singla-w-miescie-2900-zl-z-wszystkimi-oplatami-CID3-ID14gis0.html
"NOWE LUX METRO Młociny 2 pok., jasne, piękny widok",2 900 zł,33 m²,"Warszawa, Bielany - Dzisiaj o 12:41",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowe-lux-metro-mlociny-2-pok-jasne-piekny-widok-ID4wvwm.html
